op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,neo4j-materialized,32,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,3.9441,8.7421,112.6579,385.0395,1041.5388,9.1519,1.5509,0.3707,1437.7397,1,1,681
r0_measured_00024,neo4j-materialized,32,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,5.9351,43.8013,66.245,216.55,524.409,2.9556,1.2476,0.3672,,0,1,367
r0_measured_00070,neo4j-materialized,32,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,4.5196,10.6862,55.6062,294.2598,1114.6723,14.0179,0.6839,0.3514,1424.0524,1,1,677
r0_measured_00094,neo4j-materialized,32,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,4.1424,10.2854,40.0863,240.7759,741.5256,12.2964,0.8688,0.35,995.9225,1,1,509
r0_measured_00097,neo4j-materialized,32,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,4.6473,11.1612,54.1444,273.7924,1019.7404,11.4194,0.9256,0.3677,,0,1,688
r0_measured_00115,neo4j-materialized,32,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,4.625,9.796,39.31,176.4046,599.273,5.2613,1.8024,0.352,783.1497,1,1,416
r0_measured_00132,neo4j-materialized,32,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,5.9401,12.1312,47.0672,182.9008,691.9197,2.5404,1.0188,0.3625,,0,1,418
r0_measured_00143,neo4j-materialized,32,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,4.6923,9.3575,40.8912,286.5734,1068.6793,30.4468,2.4501,0.3151,1388.5391,1,1,681
r0_measured_00157,neo4j-materialized,32,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,7.3378,14.4401,93.5982,287.1688,813.5286,5.6385,0.7929,0.3272,1107.5207,1,1,566
r0_measured_00190,neo4j-materialized,32,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,5.8067,11.1212,49.0335,256.0956,907.7964,16.8263,1.9379,0.8702,1183.6305,1,1,565
r0_measured_00196,neo4j-materialized,32,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,5.2393,11.569,49.1713,299.7834,1114.9799,8.1622,1.0253,0.3711,,0,1,686
r0_measured_00205,neo4j-materialized,32,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,6.3122,10.3831,42.3802,264.1393,1140.2555,21.8272,0.734,0.3406,1427.3736,1,1,674
