op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,neo4j-materialized,1,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,4.3034,5.3728,26.566,28.8702,14.1555,0.699,0.4025,0.3671,44.5654,1,1,566
r2_measured_00069,neo4j-materialized,1,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,2.929,4.3002,23.2606,25.5162,12.3763,0.5869,0.3804,0.3568,,0,1,626
r2_measured_00104,neo4j-materialized,1,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,3.0124,4.1114,20.3522,22.214,10.1066,0.54,0.341,0.3414,33.6013,1,1,508
r2_measured_00142,neo4j-materialized,1,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,3.1875,4.2034,23.7117,26.3032,12.2035,0.543,0.3897,0.3216,39.8253,1,1,628
r2_measured_00147,neo4j-materialized,1,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,3.5139,4.6567,26.0643,28.478,12.8392,0.6158,0.428,0.3321,,0,1,679
r2_measured_00165,neo4j-materialized,1,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,3.9255,4.9729,25.2816,27.7985,13.5646,0.6614,0.4146,0.3334,42.8408,1,1,679
r2_measured_00166,neo4j-materialized,1,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,2.8456,3.8555,20.8967,22.7205,10.0419,0.5148,0.3049,0.3396,33.9813,1,1,509
r2_measured_00173,neo4j-materialized,1,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,4.2268,5.2061,25.2386,27.7446,12.3768,0.5543,0.4044,0.3365,,0,1,686
r2_measured_00182,neo4j-materialized,1,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,3.2498,4.4064,27.3203,30.0705,11.4491,0.5683,0.3589,0.2934,42.813,1,1,661
r2_measured_00216,neo4j-materialized,1,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,3.9897,5.082,23.243,25.5779,12.264,0.5751,0.3858,0.3292,,0,1,629
r2_measured_00237,neo4j-materialized,1,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,4.1601,5.2887,24.686,27.0096,12.5152,0.6468,0.4182,0.3416,41.0037,1,1,672
r2_measured_00247,neo4j-materialized,1,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,3.1958,4.387,25.0615,27.7523,13.3762,0.6282,0.4207,0.3393,42.586,1,1,680
r2_measured_00270,neo4j-materialized,1,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,2.7489,3.9719,19.7415,21.6033,9.6095,0.5346,0.3023,0.3225,32.43,1,1,509
r2_measured_00278,neo4j-materialized,1,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,3.6883,4.8337,24.33,26.4969,11.2193,0.5802,0.362,0.3306,,0,1,624
r2_measured_00280,neo4j-materialized,1,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,3.2732,4.2844,25.5859,27.7073,11.1979,0.5779,0.4882,0.3675,40.406,1,1,662
r2_measured_00329,neo4j-materialized,1,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,3.7917,4.9735,23.3318,25.5146,11.3273,0.6567,0.4538,0.3858,38.4072,1,1,674
r2_measured_00338,neo4j-materialized,1,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,3.5482,4.5794,18.2827,19.8763,8.6019,0.43,0.2394,0.3173,29.5136,1,1,418
r2_measured_00341,neo4j-materialized,1,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,4.0649,5.1308,24.5851,26.8719,12.547,0.5907,0.4045,0.3305,40.816,1,1,679
r2_measured_00342,neo4j-materialized,1,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,3.3351,4.5967,24.1555,26.673,12.4549,0.6264,0.4181,0.3152,40.5639,1,1,681
r2_measured_00368,neo4j-materialized,1,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,3.7183,4.6248,22.656,25.1334,12.2502,0.5821,0.4294,0.3565,38.8268,1,1,675
r2_measured_00427,neo4j-materialized,1,2,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,3.158,4.4001,20.6547,22.4927,10.2876,0.5763,0.3144,0.3335,34.069,1,1,507
r2_measured_00479,neo4j-materialized,1,2,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,2.1952,3.1797,18.2322,19.8863,9.5408,0.5097,0.2775,0.3709,,0,1,418
r2_measured_00519,neo4j-materialized,1,2,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,4.4397,5.4809,18.1792,19.4784,7.3619,0.3772,0.2121,0.3335,27.8086,1,1,369
r2_measured_00534,neo4j-materialized,1,2,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,5.0323,6.1515,25.6961,27.9226,11.4931,0.5617,0.4078,0.3166,40.7707,1,1,674
r2_measured_00549,neo4j-materialized,1,2,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,3.8348,5.1583,26.1633,28.5126,12.2617,0.5749,0.4034,0.3222,42.138,1,1,688
r2_measured_00560,neo4j-materialized,1,2,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,3.8687,4.9016,21.8366,23.7661,10.0301,0.5774,0.463,0.5749,,0,1,508
r2_measured_00572,neo4j-materialized,1,2,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,4.6386,5.8123,27.0396,29.3319,14.272,0.6988,0.4695,0.3585,45.214,1,1,680
r2_measured_00588,neo4j-materialized,1,2,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,2.849,4.2411,24.0992,26.1513,10.4467,0.5396,0.3771,0.3181,,0,1,625
r2_measured_00608,neo4j-materialized,1,2,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,3.9362,5.0418,24.8691,27.3647,12.7182,0.5958,0.4075,0.3275,41.4805,1,1,673
r2_measured_00644,neo4j-materialized,1,2,lr000002::conv-26_qa_103,lr000002::conv-26,lr000002::conv-26_session_6_D6:10,4.3644,5.5715,19.129,20.6088,7.88,0.4428,0.233,0.2931,29.5093,1,1,419
r2_measured_00652,neo4j-materialized,1,2,lr000014::conv-42_qa_169,lr000014::conv-42,lr000014::conv-42_session_24_D24:4,3.8436,4.8199,23.2687,25.6148,12.2062,0.6054,0.401,0.3759,,0,1,625
r2_measured_00671,neo4j-materialized,1,2,lr000005::conv-47_qa_107,lr000005::conv-47,lr000005::conv-47_session_18_D18:3,3.56,4.7319,25.048,27.7392,13.7316,0.6588,0.4486,0.3639,,0,1,689
r2_measured_00728,neo4j-materialized,1,2,lr000007::conv-41_qa_151,lr000007::conv-41,lr000007::conv-41_session_32_D32:11,3.7416,4.8119,27.2627,29.6924,13.9852,0.7018,0.4535,0.3857,45.3019,1,1,660
r2_measured_00730,neo4j-materialized,1,2,lr000001::conv-42_qa_67,lr000001::conv-42,lr000001::conv-42_session_8_D8:3,3.612,4.6312,22.7062,25.1065,13.7731,0.6656,0.4201,0.4018,,0,1,628
r2_measured_00764,neo4j-materialized,1,2,lr000013::conv-48_qa_187,lr000013::conv-48,lr000013::conv-48_session_29_D29:12,3.7463,4.8418,24.3685,26.8794,13.912,0.7374,0.479,0.344,42.4309,1,1,680
r2_measured_00783,neo4j-materialized,1,2,lr000000::conv-41_qa_84,lr000000::conv-41,lr000000::conv-41_session_10_D10:10,3.8024,4.9223,27.8553,30.3271,13.5184,0.8319,0.4801,0.348,45.5802,1,1,663
r2_measured_00844,neo4j-materialized,1,2,lr000006::conv-50_qa_15,lr000006::conv-50,lr000006::conv-50_session_8_D8:4,3.9393,5.4763,27.4416,29.6685,11.8528,0.5838,0.3501,0.3378,42.8633,1,1,567
r2_measured_00847,neo4j-materialized,1,2,lr000010::conv-50_qa_7,lr000010::conv-50,lr000010::conv-50_session_4_D4:17,2.6429,3.5565,24.0778,26.0687,11.2348,0.5231,0.3599,0.3246,38.5714,1,1,567
r2_measured_00854,neo4j-materialized,1,2,lr000013::conv-41_qa_53,lr000013::conv-41,lr000013::conv-41_session_28_D28:11,4.1146,5.3038,30.224,32.604,13.7719,0.7313,0.415,0.3231,47.9184,1,1,662
r2_measured_00868,neo4j-materialized,1,2,lr000012::conv-47_qa_118,lr000012::conv-47,lr000012::conv-47_session_22_D22:10,5.0503,6.2667,24.8319,27.7873,12.3003,0.5517,0.3759,0.306,41.378,1,1,688
r2_measured_00897,neo4j-materialized,1,2,lr000007::conv-50_qa_91,lr000007::conv-50,lr000007::conv-50_session_12_D12:7,1.9304,2.8688,23.9971,26.5698,12.791,0.6248,0.3947,0.3705,40.823,1,1,566
r2_measured_00914,neo4j-materialized,1,2,lr000008::conv-26_qa_90,lr000008::conv-26,lr000008::conv-26_session_3_D3:16,4.6107,5.8476,20.9694,22.6214,9.6348,0.5557,0.2944,0.3699,,0,1,418
r2_measured_00934,neo4j-materialized,1,2,lr000008::conv-48_qa_47,lr000008::conv-48,lr000008::conv-48_session_13_D13:15,2.5118,4.0265,26.4206,29.2117,14.2971,0.6399,0.4602,0.3549,45.0356,1,1,681
r2_measured_00954,neo4j-materialized,1,2,lr000007::conv-26_qa_89,lr000007::conv-26,lr000007::conv-26_session_2_D2:15,3.6513,4.6666,17.5734,19.1574,8.2859,0.4759,0.2442,0.3139,,0,1,419
r2_measured_01016,neo4j-materialized,1,2,lr000005::conv-42_qa_29,lr000005::conv-42,lr000005::conv-42_session_16_D16:11,2.8981,4.0648,22.951,25.2688,13.1571,0.6987,0.4069,0.3541,39.9633,1,1,629
r2_measured_01019,neo4j-materialized,1,2,lr000009::conv-30_qa_6,lr000009::conv-30,lr000009::conv-30_session_1_D1:24,3.9523,5.0699,17.4815,18.8737,7.891,0.4281,0.224,0.3418,27.8085,1,1,368
r2_measured_01076,neo4j-materialized,1,2,lr000010::conv-48_qa_185,lr000010::conv-48,lr000010::conv-48_session_29_D29:7,3.075,4.3991,23.0804,25.3823,12.204,0.6013,0.4096,0.3179,38.9871,1,1,681
r2_measured_01104,neo4j-materialized,1,2,lr000008::conv-49_qa_58,lr000008::conv-49,lr000008::conv-49_session_12_D12:2,3.2424,4.5644,21.5285,23.5584,10.2931,0.5627,0.3319,0.3564,35.1653,1,1,508
r2_measured_01108,neo4j-materialized,1,2,lr000008::conv-50_qa_148,lr000008::conv-50,lr000008::conv-50_session_28_D28:10,4.8948,6.1132,26.9741,29.0367,11.7734,0.6712,0.3894,0.3272,42.2648,1,1,568
r2_measured_01185,neo4j-materialized,1,2,lr000005::conv-26_qa_8,lr000005::conv-26,lr000005::conv-26_session_3_D3:1,2.2309,3.3969,19.2091,20.7657,11.1717,0.6449,0.2632,0.3921,33.3022,1,1,419
r2_measured_01190,neo4j-materialized,1,2,lr000009::conv-50_qa_107,lr000009::conv-50,lr000009::conv-50_session_17_D17:5,4.2082,5.3816,24.8979,27.0003,11.0859,0.6024,0.3387,0.3288,39.4173,1,1,567
r2_measured_01217,neo4j-materialized,1,2,lr000007::conv-42_qa_45,lr000007::conv-42,lr000007::conv-42_session_22_D22:9,2.4048,3.5644,24.6096,27.094,13.8803,0.7115,0.4368,0.3664,42.5654,1,1,628
