op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,neo4j-materialized,16,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,30.5288,154.2601,198.7333,364.1325,978.4877,15.0779,1.3386,0.6544,1359.8066,1,1,628
r1_measured_00037,neo4j-materialized,16,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,7.5732,16.2656,78.8765,276.0167,1082.0462,13.1707,1.4975,0.6763,1373.542,1,1,660
r1_measured_00048,neo4j-materialized,16,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,17.9462,23.7894,134.5955,226.4409,504.1952,0.5239,0.442,0.6746,732.3679,1,1,366
r1_measured_00073,neo4j-materialized,16,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,5.3582,11.1863,48.5095,154.4289,614.4788,5.5249,0.5574,0.5917,775.6827,1,1,417
r1_measured_00080,neo4j-materialized,16,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,7.4183,13.5576,71.7975,252.8903,1022.961,10.2602,1.3245,0.6981,1288.2658,1,1,663
r1_measured_00119,neo4j-materialized,16,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,26.8302,33.1253,77.2064,251.9757,1008.1099,13.7477,1.791,1.1063,1276.9856,1,1,627
r1_measured_00125,neo4j-materialized,16,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,28.0932,34.694,67.218,187.6998,571.1431,4.4502,0.4734,0.6762,764.5704,1,1,368
r1_measured_00155,neo4j-materialized,16,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,12.5315,17.8395,95.3142,304.8549,907.3332,12.7723,1.0204,0.612,1226.7066,1,1,661
r1_measured_00169,neo4j-materialized,16,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,6.8663,12.4518,61.4236,268.3722,869.3371,20.8418,1.4097,0.7224,1160.8036,1,1,687
r1_measured_00231,neo4j-materialized,16,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,28.0244,34.8879,90.8953,348.1037,979.0119,9.0809,1.4648,0.6068,,0,1,688
r1_measured_00233,neo4j-materialized,16,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,26.3826,32.2811,85.6561,276.3871,971.497,9.9766,1.0559,0.6589,1259.6985,1,1,679
r1_measured_00273,neo4j-materialized,16,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,27.6961,35.3719,116.2489,302.7412,885.7699,27.483,1.856,0.6794,1218.6389,1,1,629
r1_measured_00274,neo4j-materialized,16,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,6.192,40.8201,99.4291,261.1022,718.6904,4.4672,0.6462,0.7091,985.7259,1,1,564
r1_measured_00294,neo4j-materialized,16,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,6.7108,12.5957,62.7097,294.5243,1014.4304,6.5882,0.7269,0.6063,1316.9909,1,1,678
r1_measured_00297,neo4j-materialized,16,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,7.0118,15.3323,59.6402,178.0005,681.8235,5.0761,0.4984,0.6206,866.1131,1,1,418
