op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,neo4j-materialized,1,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,5.0378,6.2356,25.6736,27.9769,14.369,0.678,0.4355,0.3935,43.9372,1,1,628
r1_measured_00037,neo4j-materialized,1,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,3.5324,4.4945,27.3548,29.6963,11.9999,0.5222,0.3516,0.3172,42.945,1,1,660
r1_measured_00048,neo4j-materialized,1,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,3.7195,4.859,16.0239,17.425,7.3285,0.3022,0.2636,0.3341,25.7049,1,1,366
r1_measured_00073,neo4j-materialized,1,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,3.5816,4.8359,18.2084,19.6921,8.3557,0.499,0.264,0.3222,29.1965,1,1,417
r1_measured_00080,neo4j-materialized,1,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,2.8606,3.9802,25.2091,27.5064,12.2571,0.5226,0.38,0.3237,41.0492,1,1,663
r1_measured_00119,neo4j-materialized,1,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,3.4196,4.5092,21.6315,23.7475,12.9117,0.5598,0.3549,0.3157,37.9536,1,1,627
r1_measured_00125,neo4j-materialized,1,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,4.5166,5.6068,17.2026,18.6082,7.8532,0.4768,0.2579,0.3379,27.5927,1,1,368
r1_measured_00155,neo4j-materialized,1,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,2.3915,3.4996,28.1384,30.5874,12.4977,0.6162,0.4077,0.3348,44.5134,1,1,661
r1_measured_00169,neo4j-materialized,1,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,2.1617,3.1613,21.9487,24.2741,12.3841,0.6137,0.4116,0.3235,38.0704,1,1,687
r1_measured_00231,neo4j-materialized,1,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,4.689,6.0994,25.5395,28.0197,12.8117,0.6269,0.468,0.349,,0,1,688
r1_measured_00233,neo4j-materialized,1,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,2.6497,3.6876,22.8254,25.0992,11.8958,0.5848,0.3897,0.32,38.3547,1,1,679
r1_measured_00273,neo4j-materialized,1,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,5.1798,6.4311,25.8901,28.5067,13.0263,0.6711,0.4082,0.3526,43.0361,1,1,629
r1_measured_00274,neo4j-materialized,1,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,4.3268,5.4396,24.3507,26.2045,10.4134,0.5731,0.3551,0.3766,37.9951,1,1,564
r1_measured_00294,neo4j-materialized,1,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,2.6353,3.8234,22.883,25.5041,13.9949,0.7071,0.4493,0.3916,41.1272,1,1,678
r1_measured_00297,neo4j-materialized,1,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,2.5738,3.776,18.9855,20.6523,9.3349,0.5875,0.2981,0.376,31.3175,1,1,418
r1_measured_00304,neo4j-materialized,1,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,4.8547,6.2076,28.0894,30.8569,13.7373,0.6857,0.4327,0.3796,46.1722,1,1,626
r1_measured_00313,neo4j-materialized,1,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,4.5,5.796,26.8433,29.4588,14.5938,0.7438,0.467,0.382,45.7265,1,1,685
r1_measured_00319,neo4j-materialized,1,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,3.8565,5.2294,28.0442,30.657,13.8631,0.7152,0.4413,0.3668,46.1167,1,1,681
r1_measured_00325,neo4j-materialized,1,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,3.7335,4.8326,31.2086,34.1732,15.9098,0.7731,0.5023,0.4532,51.9005,1,1,629
r1_measured_00338,neo4j-materialized,1,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,4.2458,5.3764,25.155,27.6154,13.8114,0.7095,0.4513,0.3682,43.0353,1,1,679
r1_measured_00347,neo4j-materialized,1,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,3.9585,5.1295,21.0052,22.8618,10.0271,0.5246,0.3335,0.3557,34.1692,1,1,506
r1_measured_00369,neo4j-materialized,1,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,4.6778,5.8234,27.1296,29.5231,12.6097,0.681,0.4459,0.3673,43.7007,1,1,662
r1_measured_00418,neo4j-materialized,1,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,3.2199,4.464,22.9265,25.0619,11.0759,0.6081,0.362,0.3964,,0,1,509
r1_measured_00424,neo4j-materialized,1,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,3.8761,5.987,29.1632,31.8131,14.4047,0.7555,0.4927,0.3931,47.9429,1,1,689
r1_measured_00451,neo4j-materialized,1,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,3.6013,4.9625,22.0924,24.2748,13.7749,0.6574,0.4162,0.3704,39.5697,1,1,627
r1_measured_00501,neo4j-materialized,1,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,3.1546,4.3305,25.8899,28.2039,11.8804,0.5926,0.3765,0.3702,,0,1,566
r1_measured_00502,neo4j-materialized,1,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,3.3521,4.6974,27.8263,30.3064,13.6098,0.6403,0.4258,0.4107,45.4718,1,1,663
