op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,neo4j-materialized,1,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,3.271,4.5521,70.7685,73.0835,14.2631,0.9659,0.693,0.601,89.7223,1,1,681
r0_measured_00024,neo4j-materialized,1,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,5.9257,7.6388,19.601,21.5794,10.2424,0.5439,0.2633,0.3848,,0,1,367
r0_measured_00070,neo4j-materialized,1,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,2.7362,4.1112,26.9782,29.547,13.3577,0.7054,0.4485,0.4154,44.5525,1,1,677
r0_measured_00094,neo4j-materialized,1,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,4.0888,5.7247,25.4829,27.6392,11.4133,0.6342,0.3665,0.3959,40.5233,1,1,509
r0_measured_00097,neo4j-materialized,1,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,5.8549,7.3128,30.1536,32.7937,14.926,0.7664,0.5345,0.4129,,0,1,688
r0_measured_00115,neo4j-materialized,1,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,3.1426,4.607,21.0386,22.6646,9.1662,0.5192,0.2792,0.3602,33.0524,1,1,416
r0_measured_00132,neo4j-materialized,1,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,4.923,6.2866,21.818,23.454,9.3672,0.5313,0.2874,0.3552,,0,1,418
r0_measured_00143,neo4j-materialized,1,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,4.5057,5.8629,25.6009,28.2692,14.3091,0.6932,0.5082,0.3978,44.2628,1,1,681
r0_measured_00157,neo4j-materialized,1,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,4.8442,6.3144,26.4229,28.5499,11.2957,0.574,0.3793,0.3639,41.2364,1,1,566
r0_measured_00190,neo4j-materialized,1,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,4.3598,5.6986,28.5236,30.789,12.2762,0.6832,0.3982,0.3958,44.6153,1,1,565
r0_measured_00196,neo4j-materialized,1,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,4.5112,6.0305,29.8837,32.7014,15.1615,0.7567,0.5264,0.4169,,0,1,686
r0_measured_00205,neo4j-materialized,1,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,3.0501,4.4656,26.2915,28.854,12.6558,0.6923,0.4775,0.3456,43.1067,1,1,673
r0_measured_00209,neo4j-materialized,1,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,3.0172,4.5812,25.5144,28.0832,12.8938,0.6944,0.4604,0.3707,,0,1,674
r0_measured_00241,neo4j-materialized,1,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,5.7854,7.1656,26.7783,31.1566,17.72,0.7622,0.5762,0.5049,,0,1,680
r0_measured_00254,neo4j-materialized,1,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,2.7152,4.097,25.4983,28.5436,15.0079,0.7977,0.5266,0.4592,45.4185,1,1,674
r0_measured_00281,neo4j-materialized,1,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,4.4019,5.7303,26.7732,29.3982,14.207,0.6906,0.4779,0.4028,45.2598,1,1,681
r0_measured_00296,neo4j-materialized,1,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,5.7976,7.3562,31.6569,34.4625,13.7393,0.6961,0.446,0.4023,49.825,1,1,661
r0_measured_00379,neo4j-materialized,1,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,4.3824,5.6562,26.4009,28.9368,12.5873,0.737,0.5328,0.4196,43.2989,1,1,678
r0_measured_00380,neo4j-materialized,1,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,3.5835,4.7813,16.7844,18.2699,7.4485,0.4519,0.2357,0.3429,,0,1,366
r0_measured_00412,neo4j-materialized,1,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,5.1301,6.4971,28.7785,31.5646,14.6908,0.786,0.5755,0.404,48.1008,1,1,673
r0_measured_00417,neo4j-materialized,1,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,3.6802,5.0553,30.5377,33.371,14.3975,0.7113,0.4919,0.4106,49.4683,1,1,661
r0_measured_00467,neo4j-materialized,1,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,2.763,4.0468,20.5395,22.582,10.9306,0.6006,0.3326,0.3646,34.8738,1,1,506
r0_measured_00468,neo4j-materialized,1,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,4.0808,5.5066,24.3904,26.6751,12.6812,0.715,0.5043,0.408,41.0684,1,1,678
r0_measured_00508,neo4j-materialized,1,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,5.0719,6.5752,30.1908,32.7132,13.7526,0.6773,0.4253,0.3773,48.0247,1,1,679
r0_measured_00547,neo4j-materialized,1,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,4.6277,6.1007,18.3313,19.9288,8.4823,0.4968,0.2551,0.3618,,0,1,367
r0_measured_00549,neo4j-materialized,1,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,3.1299,4.4043,25.8499,28.0959,12.1736,0.6231,0.3852,0.3743,,0,1,568
r0_measured_00551,neo4j-materialized,1,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,3.2648,4.4945,23.4425,25.7238,12.046,0.6934,0.4762,0.396,,0,1,627
r0_measured_00558,neo4j-materialized,1,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,6.0788,7.5271,27.8814,30.5569,13.0596,0.6975,0.4411,0.5575,45.4071,1,1,686
r0_measured_00559,neo4j-materialized,1,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,2.6732,3.7543,23.5437,26.1396,13.0964,0.7863,0.4486,0.3493,40.8962,1,1,674
r0_measured_00591,neo4j-materialized,1,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,2.8313,4.0144,25.1305,27.8146,13.8189,0.6782,0.4901,0.3866,43.2645,1,1,674
r0_measured_00599,neo4j-materialized,1,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,4.4003,5.7722,29.4842,32.2211,14.696,0.7045,0.4818,0.3984,48.5832,1,1,679
r0_measured_00657,neo4j-materialized,1,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,3.4808,4.8625,27.3046,30.2418,13.4458,0.7382,0.4232,0.3434,45.2628,1,1,686
r0_measured_00664,neo4j-materialized,1,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,3.2078,4.3804,24.4946,27.305,14.0146,0.8502,0.5196,0.402,,0,1,679
r0_measured_00681,neo4j-materialized,1,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,3.4704,5.0294,27.4079,30.11,13.8306,0.7485,0.5012,0.4261,,0,1,688
r0_measured_00701,neo4j-materialized,1,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,3.7701,5.1346,28.6513,31.4212,14.8656,0.7567,0.5459,0.4175,48.0875,1,1,687
r0_measured_00703,neo4j-materialized,1,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,2.9494,4.295,26.4793,29.0865,14.5684,0.7894,0.5259,0.4154,45.4686,1,1,674
r0_measured_00708,neo4j-materialized,1,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,2.636,3.8062,22.9575,25.3468,12.4917,0.6314,0.4948,0.4339,39.4743,1,1,627
r0_measured_00722,neo4j-materialized,1,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,5.6757,7.309,31.837,34.447,13.9314,0.6942,0.4719,0.3851,50.011,1,1,663
r0_measured_00729,neo4j-materialized,1,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,3.6575,5.1063,27.746,29.9413,11.038,0.5931,0.3585,0.369,,0,1,566
r0_measured_00734,neo4j-materialized,1,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,2.9155,4.1608,26.4577,29.0162,12.6797,0.705,0.4627,0.3552,43.2936,1,1,680
r0_measured_00737,neo4j-materialized,1,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,4.1667,5.497,27.45,29.878,12.9631,0.6556,0.447,0.3674,44.3781,1,1,680
r0_measured_00774,neo4j-materialized,1,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,3.9762,5.0947,31.3026,33.8504,13.538,0.7195,0.5466,0.3755,,0,1,662
r0_measured_00787,neo4j-materialized,1,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,4.2019,5.7884,30.1838,32.903,14.3001,0.6811,0.4509,0.3716,48.7814,1,1,661
r0_measured_00815,neo4j-materialized,1,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,3.4624,4.5706,17.5626,19.2003,9.4767,0.5933,0.2936,0.4229,30.053,1,1,368
r0_measured_00817,neo4j-materialized,1,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,4.5575,5.9642,25.2847,27.4527,11.6055,0.6264,0.3456,0.4119,40.513,1,1,509
r0_measured_00862,neo4j-materialized,1,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,4.5961,5.9595,27.3161,29.5016,12.2502,0.7159,0.3954,0.3964,43.3319,1,1,566
r0_measured_00869,neo4j-materialized,1,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,3.1172,4.4901,27.8991,31.3599,16.699,0.7796,0.4702,0.3928,49.7766,1,1,628
r0_measured_00873,neo4j-materialized,1,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,3.8572,5.1032,24.6419,27.1665,12.2023,0.6817,0.4453,0.35,40.9188,1,1,687
r0_measured_00893,neo4j-materialized,1,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,2.7788,4.1887,25.1402,27.7463,12.8498,0.7429,0.4291,0.39,42.2281,1,1,687
r0_measured_00907,neo4j-materialized,1,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,4.5632,6.1261,26.0764,27.996,9.9716,0.5608,0.323,0.3479,39.2694,1,1,509
r0_measured_00914,neo4j-materialized,1,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,4.4583,5.8246,29.3857,31.8463,14.4585,0.6627,0.4553,0.4168,47.9205,1,1,658
r0_measured_00930,neo4j-materialized,1,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,3.6576,4.9148,27.08,29.7485,14.4925,0.8042,0.4754,0.4987,,0,1,507
