op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,neo4j-materialized,16,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,3.916,6.7673,37.3665,153.0777,423.9425,9.2484,0.7706,0.4043,587.524,1,1,566
r2_measured_00069,neo4j-materialized,16,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,5.8697,8.8212,36.582,160.9801,490.2183,6.5119,0.5779,0.3529,,0,1,626
r2_measured_00104,neo4j-materialized,16,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,4.9637,7.8757,34.7935,130.9007,419.8332,3.5875,0.3615,0.3543,555.1032,1,1,508
r2_measured_00142,neo4j-materialized,16,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,4.3348,8.6772,40.2982,161.5014,486.7175,5.4392,1.176,0.3498,655.2652,1,1,628
r2_measured_00147,neo4j-materialized,16,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,6.5736,9.63,42.851,155.9587,535.1516,6.3784,0.9754,0.3425,,0,1,679
r2_measured_00165,neo4j-materialized,16,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,5.3348,10.736,67.2945,178.1103,577.3319,8.2204,0.6559,0.3681,764.7613,1,1,679
r2_measured_00166,neo4j-materialized,16,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,17.3865,26.6843,55.323,146.0928,462.6581,5.4122,0.4087,0.401,615.0436,1,1,509
r2_measured_00173,neo4j-materialized,16,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,3.851,7.2364,33.9865,147.508,559.006,5.3042,1.0313,0.3827,,0,1,686
r2_measured_00182,neo4j-materialized,16,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,5.308,8.6674,44.9757,171.3844,509.7265,6.4716,0.4957,0.3763,688.5401,1,1,661
r2_measured_00216,neo4j-materialized,16,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,4.342,8.238,36.2575,149.8798,490.0446,37.6517,0.8132,0.4595,,0,1,629
r2_measured_00237,neo4j-materialized,16,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,5.4914,10.5522,48.9976,171.3085,573.5699,10.3462,1.1784,0.3737,756.8643,1,1,672
r2_measured_00247,neo4j-materialized,16,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,4.5837,8.8461,36.9427,157.7539,522.9829,6.8272,0.7224,0.335,688.6904,1,1,680
r2_measured_00270,neo4j-materialized,16,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,3.7329,7.6575,34.6406,122.5854,540.1183,9.8153,1.7209,0.4293,674.7582,1,1,509
r2_measured_00278,neo4j-materialized,16,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,3.6939,7.6482,40.4323,181.2848,574.0633,5.5841,0.4067,0.355,,0,1,624
r2_measured_00280,neo4j-materialized,16,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,3.4617,7.6107,49.3453,188.2292,594.6359,5.5639,0.4654,0.3579,789.3361,1,1,662
r2_measured_00329,neo4j-materialized,16,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,5.5202,9.0151,36.8435,144.9201,543.1989,7.4,0.5719,0.3628,696.5188,1,1,674
r2_measured_00338,neo4j-materialized,16,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,4.2216,6.7354,26.8872,96.0079,343.5996,1.927,0.313,0.3434,442.2498,1,1,418
r2_measured_00341,neo4j-materialized,16,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,4.9523,8.2072,40.2456,175.3912,515.2484,5.4399,0.7398,0.3751,697.2762,1,1,679
r2_measured_00342,neo4j-materialized,16,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,3.7242,7.3818,34.2117,156.3174,527.0536,4.521,0.7511,0.3728,689.1023,1,1,681
r2_measured_00368,neo4j-materialized,16,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,4.9303,8.8239,87.6037,232.5232,558.3206,5.9834,0.6872,0.4008,797.9998,1,1,675
r2_measured_00427,neo4j-materialized,16,2,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,4.1719,11.0329,37.5462,133.9645,372.8791,7.5196,1.0067,0.3333,515.7727,1,1,507
r2_measured_00479,neo4j-materialized,16,2,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,6.0811,10.2449,34.9834,113.5868,325.3956,1.5466,0.2543,0.3082,,0,1,418
r2_measured_00519,neo4j-materialized,16,2,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,5.0785,10.7291,31.2186,96.5806,318.5851,1.3052,0.4631,0.3512,417.3431,1,1,369
r2_measured_00534,neo4j-materialized,16,2,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,5.3171,8.5542,41.1048,153.3255,487.462,4.9738,1.2982,0.3671,647.5087,1,1,674
r2_measured_00549,neo4j-materialized,16,2,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,5.6511,8.3977,35.865,147.5813,536.1919,10.8046,0.9746,0.5092,696.1548,1,1,688
r2_measured_00560,neo4j-materialized,16,2,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,4.5426,8.0829,40.4122,124.7175,379.4302,12.3797,0.5148,0.3349,,0,1,508
r2_measured_00572,neo4j-materialized,16,2,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,6.8488,10.5089,39.4393,158.9879,563.8672,10.9865,0.4835,0.3477,734.7475,1,1,680
r2_measured_00588,neo4j-materialized,16,2,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,4.0504,8.4813,37.8723,156.9302,503.3527,6.3292,0.5167,0.3587,,0,1,625
r2_measured_00608,neo4j-materialized,16,2,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,4.212,6.7367,80.9761,194.0037,542.0475,5.9577,0.7346,0.4319,743.2741,1,1,673
