op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,neo4j-materialized,32,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,6.3021,10.689,51.305,333.4377,1235.9794,15.0046,1.273,0.3841,1586.173,1,1,628
r1_measured_00037,neo4j-materialized,32,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,5.9608,12.8209,67.5284,312.0387,1147.035,7.673,0.8158,0.4388,1468.0969,1,1,660
r1_measured_00048,neo4j-materialized,32,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,7.9669,15.2739,46.5223,207.1554,651.1215,1.0336,0.322,0.4275,860.1316,1,1,366
r1_measured_00073,neo4j-materialized,32,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,4.1016,9.523,31.7598,173.4542,745.5429,2.0377,0.5535,0.3449,921.9989,1,1,417
r1_measured_00080,neo4j-materialized,32,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,5.0908,9.1752,62.1554,315.6704,1073.5766,6.2116,1.3349,0.3899,1397.29,1,1,663
r1_measured_00119,neo4j-materialized,32,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,8.2659,14.368,49.6431,318.471,1188.5248,12.1493,0.5262,0.415,1520.1757,1,1,627
r1_measured_00125,neo4j-materialized,32,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,5.7766,16.1913,45.9413,185.3592,732.8428,2.624,0.3413,0.3932,921.6365,1,1,368
r1_measured_00155,neo4j-materialized,32,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,7.0088,15.8087,69.3717,326.3217,1320.6338,12.961,1.2263,0.4344,1661.6652,1,1,661
r1_measured_00169,neo4j-materialized,32,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,8.5014,19.9819,79.4018,439.3611,1220.5607,20.7649,0.5629,0.412,1681.7566,1,1,687
r1_measured_00231,neo4j-materialized,32,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,7.8386,14.4169,58.8358,342.1791,1298.2459,8.2907,0.968,0.3735,,0,1,688
r1_measured_00233,neo4j-materialized,32,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,8.295,15.5458,70.7495,303.1897,1329.5601,14.653,0.614,0.4143,1648.5256,1,1,679
