op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,neo4j-materialized,64,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,3.254,7.2293,85.195,604.1217,2082.904,13.941,4.9379,0.3683,2706.3564,1,1,628
r1_measured_00037,neo4j-materialized,64,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,11.2086,33.0575,113.8055,605.3173,2131.9656,11.0637,2.2263,0.3626,2751.0258,1,1,660
r1_measured_00048,neo4j-materialized,64,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,37.4465,54.3088,168.0004,412.6187,1013.6418,0.3761,0.3359,0.3598,1427.4008,1,1,366
r1_measured_00073,neo4j-materialized,64,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,7.8897,20.5013,57.2947,416.3982,1414.2231,6.395,0.3346,0.3661,1837.7934,1,1,417
r1_measured_00080,neo4j-materialized,64,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,7.0645,16.3537,80.9407,595.3149,2215.9634,10.1496,1.1282,0.4341,2823.0674,1,1,663
r1_measured_00119,neo4j-materialized,64,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,11.4449,32.9847,74.0006,518.6967,2047.055,27.3758,3.1645,0.368,2596.7443,1,1,627
r1_measured_00125,neo4j-materialized,64,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,10.365,20.0981,50.6915,299.9626,1244.2269,6.4343,0.3126,0.3932,1551.3942,1,1,368
r1_measured_00155,neo4j-materialized,64,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,6.6824,21.5318,89.4691,629.1157,2260.3379,28.086,4.2291,0.4243,2922.2915,1,1,661
r1_measured_00169,neo4j-materialized,64,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,8.4177,21.0441,85.2061,618.5663,2382.4161,40.7793,1.0494,0.4952,3043.4142,1,1,687
r1_measured_00231,neo4j-materialized,64,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,5.6335,16.9072,103.3798,590.1071,2453.1864,14.3851,1.859,0.3921,,0,1,688
r1_measured_00233,neo4j-materialized,64,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,17.7431,29.4544,90.0593,643.6259,2576.7113,21.6287,1.0125,0.3729,3243.4341,1,1,679
r1_measured_00273,neo4j-materialized,64,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,12.6415,23.0459,102.148,637.737,2256.2813,37.5791,2.4375,0.3311,2934.4418,1,1,629
r1_measured_00274,neo4j-materialized,64,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,14.3694,45.3079,108.6178,643.4201,2090.6306,6.0086,0.4214,0.3594,2740.9016,1,1,564
r1_measured_00294,neo4j-materialized,64,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,13.1592,24.4424,113.9763,672.6026,2284.1014,16.5149,1.1625,0.3668,2974.838,1,1,678
r1_measured_00297,neo4j-materialized,64,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,10.2269,17.8375,76.4259,426.7573,1428.3977,13.1211,1.6754,0.3514,1870.3655,1,1,418
r1_measured_00304,neo4j-materialized,64,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,12.8211,23.7303,81.4568,587.6909,2119.044,34.5804,3.1382,0.3653,2744.9124,1,1,626
r1_measured_00313,neo4j-materialized,64,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,7.079,17.2129,85.3232,635.0132,2211.0485,40.6862,0.499,0.3697,2887.6967,1,1,685
r1_measured_00319,neo4j-materialized,64,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,6.3016,20.3122,74.2816,587.2582,2229.8297,37.041,1.8747,0.3605,2856.4497,1,1,681
r1_measured_00325,neo4j-materialized,64,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,5.8301,12.1644,50.9249,488.2995,2121.3987,22.7373,0.9541,0.3481,2633.8171,1,1,629
r1_measured_00338,neo4j-materialized,64,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,9.9443,17.4499,137.0913,627.5604,2363.5505,25.898,1.0921,0.361,3018.5437,1,1,679
r1_measured_00347,neo4j-materialized,64,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,13.8188,23.1582,67.4176,428.0762,1688.3378,22.4372,3.1851,0.376,2142.4872,1,1,506
r1_measured_00369,neo4j-materialized,64,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,9.0681,22.7534,72.5123,534.0102,2164.1448,10.1689,0.541,0.3854,2709.3365,1,1,662
r1_measured_00418,neo4j-materialized,64,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,14.2392,27.3707,77.1582,469.2888,1806.3097,25.6398,0.544,0.5017,,0,1,509
r1_measured_00424,neo4j-materialized,64,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,6.7677,19.1399,88.0224,598.9439,2467.4167,31.6917,1.0449,0.4361,3099.6211,1,1,689
r1_measured_00451,neo4j-materialized,64,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,7.9704,22.0508,88.912,546.664,2277.3483,20.5477,0.5825,0.4294,2845.6683,1,1,627
r1_measured_00501,neo4j-materialized,64,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,11.8208,20.4065,113.6347,554.2335,2046.8658,24.6856,3.0748,0.3978,,0,1,566
r1_measured_00502,neo4j-materialized,64,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,8.9335,24.1224,109.1045,661.9849,2439.615,11.0449,3.0743,0.46,3116.2694,1,1,663
r1_measured_00504,neo4j-materialized,64,1,lr000011::conv-43_qa_45,lr000011::conv-43,lr000011::conv-43_session_18_D18:1,10.2174,18.0611,64.2535,609.0864,2482.9935,19.9325,0.514,0.3786,,0,1,678
r1_measured_00544,neo4j-materialized,64,1,lr000007::conv-48_qa_170,lr000007::conv-48,lr000007::conv-48_session_24_D24:5,7.3898,15.1842,68.7123,623.5981,2330.1436,26.8815,1.7112,0.4264,2982.8487,1,1,679
r1_measured_00554,neo4j-materialized,64,1,lr000007::conv-44_qa_89,lr000007::conv-44,lr000007::conv-44_session_17_D17:4,14.7692,25.9465,83.594,649.0818,2363.4452,32.2027,0.5239,0.377,3045.7185,1,1,675
r1_measured_00558,neo4j-materialized,64,1,lr000010::conv-47_qa_37,lr000010::conv-47,lr000010::conv-47_session_17_D17:28,11.3679,19.2442,96.9436,595.8513,2324.9486,32.5269,2.3854,0.6083,2956.4007,1,1,689
r1_measured_00590,neo4j-materialized,64,1,lr000015::conv-42_qa_0,lr000015::conv-42,lr000015::conv-42_session_1_D1:7,11.6557,24.4616,79.0692,565.3786,2078.4348,16.3635,4.1638,0.3467,,0,1,626
r1_measured_00612,neo4j-materialized,64,1,lr000007::conv-49_qa_93,lr000007::conv-49,lr000007::conv-49_session_4_D4:10,10.8427,24.1862,64.3488,439.2228,1689.1823,20.2568,1.5128,0.4173,2150.6916,1,1,509
r1_measured_00619,neo4j-materialized,64,1,lr000011::conv-48_qa_167,lr000011::conv-48,lr000011::conv-48_session_23_D23:29,4.6458,18.8485,77.4807,575.3296,2263.5313,26.0398,1.8923,0.4003,2867.2897,1,1,680
r1_measured_00651,neo4j-materialized,64,1,lr000009::conv-43_qa_37,lr000009::conv-43,lr000009::conv-43_session_13_D13:1,6.7848,25.6054,76.2436,615.8252,2290.8608,45.6616,1.5345,0.3693,2954.333,1,1,679
