op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r2_measured_00050,neo4j-materialized,1,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,1,7,6.1847,27.1016,40.354,79.7832,83.5632,27.35,0.8998,0.6191,0.7776,113.3056,1,1,1,566
r2_measured_00069,neo4j-materialized,1,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,1,12,3.732,27.4348,42.1351,73.768,78.2475,23.633,1.2375,1.0838,0.8855,,0,1,1,626
r2_measured_00104,neo4j-materialized,1,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,1,12,5.9098,30.5614,45.6581,70.1542,73.2383,21.5181,0.8178,0.571,0.8057,97.0529,1,1,1,508
r2_measured_00142,neo4j-materialized,1,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,1,12,6.9907,33.7705,49.3043,91.2007,96.0304,34.2465,2.0065,1.267,1.8141,135.5726,1,1,1,628
r2_measured_00147,neo4j-materialized,1,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,0,1,3.5279,27.4068,27.4144,59.2841,64.6808,28.4063,0.9159,1.2233,0.7819,,0,1,1,679
r2_measured_00165,neo4j-materialized,1,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,0,1,4.3564,26.1215,26.1289,62.7937,68.2005,31.7242,1.2109,0.8799,0.9502,103.1017,1,1,1,679
r2_measured_00166,neo4j-materialized,1,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,1,16,5.8728,27.4266,42.3975,72.4827,76.3108,26.1711,0.8911,0.6446,0.9434,105.0651,1,1,1,509
r2_measured_00173,neo4j-materialized,1,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,1,10,5.0772,32.6796,47.3537,94.2208,99.3494,37.6974,1.1053,0.8915,1.24,,0,1,1,686
r2_measured_00182,neo4j-materialized,1,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,1,8,6.3886,25.4442,40.5607,83.6689,89.3454,30.115,1.1276,0.8342,1.0313,122.5776,1,1,1,661
r2_measured_00216,neo4j-materialized,1,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,0,1,3.4206,30.4294,30.4382,67.1284,71.8146,34.579,1.0977,1.3767,2.0545,,0,1,1,629
r2_measured_00237,neo4j-materialized,1,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,1,14,7.1477,34.5907,49.9053,95.0318,99.1291,29.1548,1.0809,0.827,0.8828,131.1899,1,1,1,672
r2_measured_00247,neo4j-materialized,1,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,1,7,6.9248,32.7545,47.0838,101.0905,106.1349,32.6372,1.0916,1.1808,0.9841,142.1999,1,1,1,680
r2_measured_00270,neo4j-materialized,1,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,1,12,5.3369,33.6281,49.8029,86.5577,90.7072,27.7208,1.1208,0.7469,1.2448,121.6723,1,1,1,509
r2_measured_00278,neo4j-materialized,1,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,0,1,3.3364,29.2279,29.2358,73.6158,78.8421,30.7806,1.1251,0.7605,0.976,,0,1,1,624
r2_measured_00280,neo4j-materialized,1,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,1,10,4.5491,32.1191,48.7773,94.1642,99.988,33.4294,1.0519,0.8312,0.8988,136.328,1,1,1,662
r2_measured_00329,neo4j-materialized,1,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,2,16,6.5616,37.6321,80.0101,136.0554,141.215,36.917,1.1457,1.0574,1.0184,181.4893,1,1,1,674
r2_measured_00338,neo4j-materialized,1,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,1,10,6.1282,27.7951,42.5278,70.9493,73.7797,21.8833,1.6201,0.9058,1.5126,99.8773,1,1,1,418
r2_measured_00341,neo4j-materialized,1,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,2,14,5.2745,36.5289,74.3282,125.9805,134.7396,34.488,1.2061,0.8669,0.9772,172.418,1,1,1,679
r2_measured_00342,neo4j-materialized,1,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,0,1,3.6627,33.0005,33.0339,92.1892,100.5405,35.7006,1.2218,1.0168,1.0156,139.6707,1,1,1,681
r2_measured_00368,neo4j-materialized,1,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,2,16,7.4694,46.0501,94.2412,159.1346,164.9121,37.2575,1.222,0.9562,1.0768,205.5747,1,1,1,675
