op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r1_measured_00001,cassandra-materialized,1,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,1,7,4.1986,37.0466,45.7529,62.4811,64.5687,12.6467,0.5243,0.3418,0.2965,78.435,1,1,1,628
r1_measured_00037,cassandra-materialized,1,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,1,10,10.1489,38.056,44.3883,67.3575,69.6145,8.7966,0.5205,0.3345,0.2884,79.6093,1,1,1,660
r1_measured_00048,cassandra-materialized,1,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,1,8,6.7402,35.932,48.6469,62.3887,63.7486,11.7348,0.4017,0.3259,0.5224,76.8011,1,1,1,366
r1_measured_00073,cassandra-materialized,1,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,2,15,8.6701,37.4964,57.016,70.7815,72.178,5.8386,0.4059,0.2261,0.2874,78.9803,1,1,1,417
r1_measured_00080,cassandra-materialized,1,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,0,1,3.3589,65.8444,65.8535,92.8066,95.3063,10.653,0.5461,0.3666,0.3146,107.2498,1,1,1,663
r1_measured_00119,cassandra-materialized,1,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,1,7,5.0512,36.7394,43.2802,64.8739,66.8276,5.1914,0.5305,0.3386,0.2953,73.2368,1,1,1,627
r1_measured_00125,cassandra-materialized,1,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,1,7,7.6568,37.3116,49.8965,64.7656,66.0183,10.0783,0.3951,0.2445,0.3002,77.0838,1,1,1,368
r1_measured_00155,cassandra-materialized,1,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,0,1,7.6705,37.148,37.1519,59.2154,61.7129,7.0289,0.7126,0.4501,0.3739,70.3554,1,1,1,661
r1_measured_00169,cassandra-materialized,1,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,0,1,7.7527,39.041,39.0448,60.7006,63.2776,13.923,0.6837,0.4368,0.3302,78.7176,1,1,1,687
r1_measured_00231,cassandra-materialized,1,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,0,1,6.8383,46.9295,46.9349,72.0457,74.249,3.9975,0.538,0.3955,0.2945,,0,1,1,688
r1_measured_00233,cassandra-materialized,1,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,1,8,13.0347,37.0151,46.6707,68.8872,71.0123,7.2704,0.5558,0.4218,0.3455,79.6743,1,1,1,679
r1_measured_00273,cassandra-materialized,1,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,1,16,5.8082,103.3463,112.8562,130.4908,133.4827,13.2173,0.6484,0.3868,0.3311,148.1324,1,1,1,629
r1_measured_00274,cassandra-materialized,1,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,6,3.9323,33.423,44.0227,64.4828,66.4071,8.5787,0.5484,0.3558,0.3413,76.2927,1,1,1,564
r1_measured_00294,cassandra-materialized,1,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,1,16,7.1318,35.8568,46.3184,66.8064,68.8501,11.1504,0.8332,0.5403,0.4912,81.9589,1,1,1,678
r1_measured_00297,cassandra-materialized,1,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,1,12,7.4587,35.0384,45.7926,63.8896,65.2448,10.7108,0.4846,0.2663,0.3219,77.0829,1,1,1,418
r1_measured_00304,cassandra-materialized,1,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,1,14,5.2382,33.8583,43.2892,70.1754,73.829,10.5042,0.8645,0.4973,0.4785,86.2662,1,1,1,626
r1_measured_00313,cassandra-materialized,1,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,1,7,7.7113,35.3344,45.2335,66.3235,68.8572,7.0732,0.6647,0.4099,0.3548,77.4312,1,1,1,685
r1_measured_00319,cassandra-materialized,1,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,1,8,20.8038,55.5033,68.8724,90.9533,93.1867,11.83,0.6059,0.3814,0.2975,106.3655,1,1,1,681
r1_measured_00325,cassandra-materialized,1,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,1,14,14.9543,59.719,66.5141,85.0235,87.2035,10.2802,0.638,0.3923,0.3331,98.9089,1,1,1,629
r1_measured_00338,cassandra-materialized,1,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,0,1,4.4081,35.3999,35.4033,56.3747,58.6355,9.0479,0.6143,0.3733,0.3003,69.0376,1,1,1,679
r1_measured_00347,cassandra-materialized,1,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,1,7,5.3874,42.3767,55.399,74.0632,75.7548,11.626,0.4862,0.3326,0.3186,88.5682,1,1,1,506
r1_measured_00369,cassandra-materialized,1,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,1,10,7.0532,36.2859,46.9681,69.2979,71.7341,12.8818,0.5964,0.3701,0.3269,85.9739,1,1,1,662
r1_measured_00418,cassandra-materialized,1,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,0,1,13.3175,44.1717,44.176,61.3846,64.0804,11.9591,0.9119,0.5091,0.6629,,0,1,1,509
r1_measured_00424,cassandra-materialized,1,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,1,14,3.7947,33.2483,45.2226,134.2023,136.465,9.9297,0.608,0.3867,0.3031,147.7553,1,1,1,689
r1_measured_00451,cassandra-materialized,1,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,1,12,28.6044,57.7039,72.7299,99.5493,101.6559,7.6583,0.5596,0.3395,0.2975,110.57,1,1,1,627
r1_measured_00501,cassandra-materialized,1,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,0,1,10.0111,39.0761,39.0881,59.9818,62.3247,6.8645,0.6476,0.3824,0.37,,0,1,1,566
r1_measured_00502,cassandra-materialized,1,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,1,10,5.5069,35.7524,46.273,69.4958,71.5897,6.7223,0.5821,0.3938,0.3135,79.6599,1,1,1,663
r1_measured_00504,cassandra-materialized,1,1,lr000011::conv-43_qa_45,lr000011::conv-43,lr000011::conv-43_session_18_D18:1,1,8,12.1577,59.8597,80.4581,106.2484,108.7094,6.0346,0.5439,0.3579,0.2989,,0,1,1,678
r1_measured_00544,cassandra-materialized,1,1,lr000007::conv-48_qa_170,lr000007::conv-48,lr000007::conv-48_session_24_D24:5,2,16,7.6671,34.7431,54.2325,74.3506,76.8039,7.9413,0.5561,0.3744,0.3082,86.0435,1,1,1,679
r1_measured_00554,cassandra-materialized,1,1,lr000007::conv-44_qa_89,lr000007::conv-44,lr000007::conv-44_session_17_D17:4,1,7,25.8318,61.5902,73.1446,97.7454,99.8428,7.5034,0.5764,0.3741,0.3055,108.6695,1,1,1,675
r1_measured_00558,cassandra-materialized,1,1,lr000010::conv-47_qa_37,lr000010::conv-47,lr000010::conv-47_session_17_D17:28,1,7,8.248,37.023,46.6711,66.6767,69.3774,7.6201,0.7389,0.4485,0.3355,78.5893,1,1,1,689
r1_measured_00590,cassandra-materialized,1,1,lr000015::conv-42_qa_0,lr000015::conv-42,lr000015::conv-42_session_1_D1:7,0,1,6.2106,36.2628,36.2672,55.3867,57.7037,10.1187,0.6555,0.4096,0.3548,,0,1,1,626
r1_measured_00612,cassandra-materialized,1,1,lr000007::conv-49_qa_93,lr000007::conv-49,lr000007::conv-49_session_4_D4:10,1,20,8.0879,35.9273,45.3134,75.2991,78.0752,17.2921,0.5772,0.3375,0.3558,96.6985,1,1,1,509
r1_measured_00619,cassandra-materialized,1,1,lr000011::conv-48_qa_167,lr000011::conv-48,lr000011::conv-48_session_23_D23:29,1,6,9.0986,39.9459,48.9513,68.5825,70.8357,10.8391,0.9878,0.658,0.5585,83.9861,1,1,1,680
r1_measured_00651,cassandra-materialized,1,1,lr000009::conv-43_qa_37,lr000009::conv-43,lr000009::conv-43_session_13_D13:1,2,17,6.3302,36.2476,68.4325,92.3558,94.8364,17.6522,0.7783,0.5309,0.4281,114.302,1,1,1,679
r1_measured_00727,cassandra-materialized,1,1,lr000014::conv-44_qa_39,lr000014::conv-44,lr000014::conv-44_session_2_D2:15,0,1,7.3274,39.5589,39.5738,60.5262,62.8492,7.843,0.6375,0.4182,0.3556,,0,1,1,674
r1_measured_00730,cassandra-materialized,1,1,lr000015::conv-26_qa_149,lr000015::conv-26,lr000015::conv-26_session_18_D18:9,0,1,10.6312,41.425,41.4325,58.6035,60.0246,13.1297,0.4972,0.2747,0.3563,,0,1,1,417
r1_measured_00743,cassandra-materialized,1,1,lr000009::conv-43_qa_11,lr000009::conv-43,lr000009::conv-43_session_1_D1:7,0,1,7.3,35.9071,35.9113,56.9588,59.3098,8.2229,0.5758,0.3882,0.3273,,0,1,1,680
r1_measured_00753,cassandra-materialized,1,1,lr000005::conv-49_qa_11,lr000005::conv-49,lr000005::conv-49_session_2_D2:6,0,1,6.2537,36.7596,36.7631,52.4127,54.3196,11.81,0.5275,0.2871,0.3219,,0,1,1,508
r1_measured_00776,cassandra-materialized,1,1,lr000013::conv-43_qa_162,lr000013::conv-43,lr000013::conv-43_session_26_D26:36,1,16,8.7745,38.6626,48.5645,73.9966,76.8416,17.5568,0.8828,0.5299,0.4738,96.3732,1,1,1,680
r1_measured_00782,cassandra-materialized,1,1,lr000015::conv-48_qa_154,lr000015::conv-48,lr000015::conv-48_session_19_D19:21,1,12,7.631,35.8967,46.394,65.6478,68.244,10.1681,0.6352,0.4064,0.3359,79.8534,1,1,1,677
r1_measured_00791,cassandra-materialized,1,1,lr000007::conv-42_qa_178,lr000007::conv-42,lr000007::conv-42_session_25_D25:10,3,14,5.9027,36.2607,77.7017,97.9527,99.8793,10.9966,0.5082,0.4049,0.4674,112.3159,1,1,1,629
r1_measured_00796,cassandra-materialized,1,1,lr000015::conv-43_qa_61,lr000015::conv-43,lr000015::conv-43_session_4_D4:10,1,14,10.1979,38.4762,52.6631,75.0489,77.8438,14.4855,0.5877,0.3906,0.3106,,0,1,1,680
r1_measured_00806,cassandra-materialized,1,1,lr000006::conv-49_qa_117,lr000006::conv-49,lr000006::conv-49_session_11_D11:17,1,12,8.3059,38.4137,47.1728,65.402,67.1225,9.1326,0.45,0.263,0.2956,77.3136,1,1,1,507
r1_measured_00845,cassandra-materialized,1,1,lr000015::conv-30_qa_74,lr000015::conv-30,lr000015::conv-30_session_15_D15:9,0,1,4.3137,34.6955,34.7025,47.143,48.5764,6.7202,0.4815,0.2208,0.3186,,0,1,1,369
