op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r2_measured_00050,cassandra-materialized,8,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,1,7,5.9111,30.1983,36.337,78.985,193.2573,3.6855,7.6474,1.7,0.3587,206.7111,1,1,1,566
r2_measured_00069,cassandra-materialized,8,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,1,12,4.553,20.6878,27.5481,62.5263,189.4056,12.3291,7.5285,0.9989,0.4109,,0,1,1,626
r2_measured_00104,cassandra-materialized,8,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,1,12,3.1004,23.588,28.4384,59.5329,216.4236,6.7292,5.3212,0.4632,0.3684,229.3692,1,1,1,508
r2_measured_00142,cassandra-materialized,8,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,1,12,5.1527,26.24,31.2228,90.0302,239.0114,7.0166,29.0745,2.6471,0.4157,278.2563,1,1,1,628
r2_measured_00147,cassandra-materialized,8,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,0,1,7.4935,49.4975,49.5025,84.4006,233.3166,18.6417,15.4597,2.2145,0.4218,,0,1,1,679
r2_measured_00165,cassandra-materialized,8,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,0,1,6.3206,16.0469,16.0515,64.1385,188.7006,9.8561,9.4117,0.8103,0.3721,209.2239,1,1,1,679
r2_measured_00166,cassandra-materialized,8,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,1,16,4.1906,28.897,39.9661,64.7323,160.1932,9.4391,4.0145,0.495,0.4091,174.6221,1,1,1,509
r2_measured_00173,cassandra-materialized,8,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,1,10,4.0761,15.1275,19.5898,46.6526,168.9326,6.0264,5.9541,1.8601,0.3598,,0,1,1,686
r2_measured_00182,cassandra-materialized,8,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,1,8,4.1974,16.3174,18.6118,58.1826,137.9155,88.0935,7.142,0.4637,0.3227,234.0306,1,1,1,661
r2_measured_00216,cassandra-materialized,8,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,0,1,10.9275,110.5435,110.5483,142.6303,262.2794,7.0274,5.2199,0.4956,0.3346,,0,1,1,629
r2_measured_00237,cassandra-materialized,8,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,1,14,6.6985,22.2929,23.9303,63.6623,153.2031,25.5574,35.1176,0.6331,0.3657,214.959,1,1,1,672
r2_measured_00247,cassandra-materialized,8,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,1,7,13.8943,27.5542,30.7596,59.8593,116.8024,20.3211,12.7419,0.997,0.4298,151.3787,1,1,1,680
r2_measured_00270,cassandra-materialized,8,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,1,12,6.7739,22.6014,27.5027,83.7437,164.3057,6.3106,7.1688,1.0727,0.4688,179.385,1,1,1,509
r2_measured_00278,cassandra-materialized,8,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,0,1,7.2105,46.5447,46.5489,106.773,151.183,5.1137,7.0566,1.3802,0.3611,,0,1,1,624
r2_measured_00280,cassandra-materialized,8,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,1,10,5.165,43.6931,69.6829,103.1064,150.1095,9.8895,7.6087,1.3532,0.3667,169.3992,1,1,1,662
r2_measured_00329,cassandra-materialized,8,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,2,16,5.756,31.8615,43.6554,110.9843,155.8159,76.9079,3.9743,0.4334,0.2996,237.484,1,1,1,674
r2_measured_00338,cassandra-materialized,8,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,1,10,9.8601,48.425,52.9987,93.4889,127.4073,13.9939,0.9452,0.2325,0.3027,142.939,1,1,1,418
r2_measured_00341,cassandra-materialized,8,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,2,14,7.3813,45.0884,90.6829,114.0193,130.4089,75.4893,2.5861,0.6337,0.3661,209.5395,1,1,1,679
r2_measured_00342,cassandra-materialized,8,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,0,1,7.9362,51.1244,51.1286,85.7703,126.15,77.8816,1.7137,2.6661,0.2906,208.7651,1,1,1,681
r2_measured_00368,cassandra-materialized,8,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,2,16,11.7548,47.8353,74.0945,108.565,147.6541,9.9586,9.2346,0.4193,0.3781,167.7121,1,1,1,675
