op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r2_measured_00050,cassandra-materialized,64,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,1,7,481.9092,1394.5592,1607.5224,1876.1124,2305.1582,548.4988,47.2766,4.2912,1.3363,2906.7677,1,1,1,566
r2_measured_00069,cassandra-materialized,64,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,1,12,467.0698,1344.2543,1544.5321,1858.9109,3177.4509,199.7074,191.2286,15.3246,0.9144,,0,1,1,626
r2_measured_00104,cassandra-materialized,64,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,1,12,207.9498,1081.8607,1410.3029,1852.7386,2774.0491,128.0941,38.9001,0.5175,0.9333,3728.8716,1,1,1,509
r2_measured_00142,cassandra-materialized,64,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,1,12,113.2419,1013.6488,1275.7231,1536.4854,3111.5201,130.9734,66.6075,4.3995,0.8628,3314.4908,1,1,1,628
r2_measured_00147,cassandra-materialized,64,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,0,1,130.4434,988.321,988.3287,1189.4062,2589.0419,156.1137,184.095,12.7324,0.8804,,0,1,1,679
r2_measured_00165,cassandra-materialized,64,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,0,1,194.5186,1133.31,1133.3179,1590.6392,2955.2408,119.5323,124.5744,7.2426,0.9465,3207.652,1,1,1,679
r2_measured_00166,cassandra-materialized,64,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,1,16,204.7937,1133.5737,1436.5941,1675.2681,2552.5568,123.2486,142.7468,14.0631,0.8908,2833.6283,1,1,1,509
r2_measured_00173,cassandra-materialized,64,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,1,10,182.5891,1118.0719,1427.4851,1673.5106,2956.9997,106.9108,60.545,1.5955,1.1026,,0,1,1,686
r2_measured_00182,cassandra-materialized,64,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,1,8,151.6585,1129.5966,1420.1793,1655.2601,2956.2604,146.3242,97.3508,3.0856,0.9046,3204.0419,1,1,1,661
r2_measured_00216,cassandra-materialized,64,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,0,1,301.7101,1083.6572,1083.6641,1478.812,2772.8267,129.2865,134.2371,2.1081,2.1138,,0,1,1,629
r2_measured_00237,cassandra-materialized,64,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,1,14,128.6305,1024.4384,1468.5311,1734.5723,2747.0994,93.3559,132.9141,2.3005,0.927,2976.7223,1,1,1,672
r2_measured_00247,cassandra-materialized,64,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,1,7,109.3155,988.9747,1467.5956,1695.6817,2870.4641,379.4441,97.5318,2.8975,0.9702,3351.4279,1,1,1,680
r2_measured_00270,cassandra-materialized,64,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,1,12,221.7413,1365.3199,1686.8877,1957.004,2812.8073,377.9116,83.8925,16.4942,0.94,3292.1737,1,1,1,509
r2_measured_00278,cassandra-materialized,64,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,0,1,221.7501,1339.5392,1339.5468,1549.5359,3107.7516,192.3225,103.275,0.7373,3.6597,,0,1,1,624
r2_measured_00280,cassandra-materialized,64,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,1,10,284.2296,1424.4687,1608.8329,1822.4811,3236.2973,238.7099,69.8179,7.7429,0.9237,3553.6252,1,1,1,662
r2_measured_00329,cassandra-materialized,64,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,2,16,226.0901,1316.9493,1724.1494,1964.8243,3253.5693,302.1035,119.891,0.8382,0.8881,3677.4045,1,1,1,674
r2_measured_00338,cassandra-materialized,64,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,1,10,185.617,1260.4906,1535.3014,1788.7448,2243.9362,70.8656,1.0363,0.637,0.9294,2317.5102,1,1,1,418
