op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r1_measured_00001,neo4j-materialized,8,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,1,7,59.197,106.9393,127.8342,154.3709,203.1875,224.1389,3.578,0.5142,0.3408,431.8404,1,1,1,628
r1_measured_00037,neo4j-materialized,8,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,1,10,4.547,27.2195,44.3292,72.8199,126.6855,224.0966,3.7434,0.5403,0.4106,355.5518,1,1,1,660
r1_measured_00048,neo4j-materialized,8,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,1,8,5.2674,34.4957,54.4378,69.9587,98.4808,141.1974,0.4498,0.3233,0.3844,240.9065,1,1,1,366
r1_measured_00073,neo4j-materialized,8,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,2,15,3.8903,25.0358,57.1218,76.2276,113.6824,174.0353,1.4992,0.261,0.3136,289.8417,1,1,1,417
r1_measured_00080,neo4j-materialized,8,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,0,1,4.6959,31.5221,31.5274,62.1602,119.1433,292.3216,1.7748,0.5847,0.3311,414.2316,1,1,1,663
r1_measured_00119,neo4j-materialized,8,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,1,7,4.4774,30.336,46.5546,73.2242,127.8026,247.4493,2.7466,0.7695,0.3417,379.1902,1,1,1,627
r1_measured_00125,neo4j-materialized,8,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,1,7,4.2793,23.1108,50.8913,67.0666,96.3421,140.6577,1.0861,0.2521,0.3499,238.7522,1,1,1,368
r1_measured_00155,neo4j-materialized,8,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,0,1,5.0898,32.8135,32.8183,108.0524,162.6699,236.3312,4.9549,0.4593,0.3554,404.8468,1,1,1,661
r1_measured_00169,neo4j-materialized,8,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,0,1,3.2995,27.3492,27.3553,55.2218,110.7729,243.548,4.4931,0.5087,0.3466,359.7381,1,1,1,687
r1_measured_00231,neo4j-materialized,8,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,0,1,4.414,30.3022,30.3084,56.9071,135.5308,242.0834,2.1661,0.7107,0.3253,,0,1,1,688
r1_measured_00233,neo4j-materialized,8,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,1,8,4.5402,21.7998,35.9024,63.2566,117.1114,245.3833,3.5738,0.4799,0.3248,366.9404,1,1,1,679
r1_measured_00273,neo4j-materialized,8,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,1,16,5.7135,30.3473,46.3505,69.533,143.9651,269.9158,6.0592,0.4673,0.3075,420.7772,1,1,1,629
r1_measured_00274,neo4j-materialized,8,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,6,4.0823,43.7052,57.1669,84.1661,134.198,233.7918,1.3425,0.4862,0.3928,370.291,1,1,1,564
r1_measured_00294,neo4j-materialized,8,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,1,16,6.3014,42.7062,69.2082,98.8495,156.4066,273.0224,2.8352,0.864,0.3525,433.5632,1,1,1,678
r1_measured_00297,neo4j-materialized,8,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,1,12,4.9859,25.9578,44.3507,64.2164,100.6608,150.8868,1.4718,0.4055,0.3429,253.8349,1,1,1,418
r1_measured_00304,neo4j-materialized,8,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,1,14,4.6939,25.5485,41.208,68.369,119.9172,209.4016,5.3051,0.5505,0.3908,335.6367,1,1,1,626
r1_measured_00313,neo4j-materialized,8,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,1,7,5.7717,24.8111,37.942,63.3746,115.1964,289.7595,10.4243,0.966,0.5842,417.0949,1,1,1,685
r1_measured_00319,neo4j-materialized,8,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,1,8,5.2101,35.7745,68.8187,94.6099,143.9226,273.6733,5.9559,0.4697,0.3141,424.4037,1,1,1,681
r1_measured_00325,neo4j-materialized,8,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,1,14,6.16,35.9334,53.0819,75.0505,119.0331,217.9722,4.0264,0.4652,0.3539,341.9289,1,1,1,629
r1_measured_00338,neo4j-materialized,8,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,0,1,2.8634,22.2126,22.2175,48.9836,100.7057,268.9521,3.4027,0.4662,0.3095,373.895,1,1,1,679
r1_measured_00347,neo4j-materialized,8,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,1,7,5.2423,25.7285,43.9464,63.7154,103.1581,185.4545,2.3962,0.444,0.3563,291.8725,1,1,1,506
r1_measured_00369,neo4j-materialized,8,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,1,10,5.7708,23.7826,44.5309,73.3468,129.1169,225.586,2.306,0.4393,0.3583,357.8708,1,1,1,662
r1_measured_00418,neo4j-materialized,8,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,0,1,4.4609,23.7245,23.7289,46.2768,83.9034,194.2891,9.2866,0.3114,0.3397,,0,1,1,509
r1_measured_00424,neo4j-materialized,8,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,1,14,5.5478,34.1974,51.6853,77.6897,122.3634,255.2072,4.5545,0.4347,0.3303,382.9639,1,1,1,689
r1_measured_00451,neo4j-materialized,8,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,1,12,5.5025,42.9527,67.7184,94.5618,138.4498,214.2968,3.0598,0.5963,0.3482,356.833,1,1,1,627
r1_measured_00501,neo4j-materialized,8,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,0,1,3.7162,25.8611,25.8656,56.3584,122.4018,239.8326,2.7709,0.4607,0.3281,,0,1,1,566
r1_measured_00502,neo4j-materialized,8,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,1,10,3.5706,38.1633,53.3364,81.9276,142.2964,265.1411,1.4325,0.6448,0.3371,409.9285,1,1,1,663
r1_measured_00504,neo4j-materialized,8,1,lr000011::conv-43_qa_45,lr000011::conv-43,lr000011::conv-43_session_18_D18:1,1,8,4.2373,31.2248,58.5537,85.1626,135.0682,234.4218,3.2174,0.5174,0.3895,,0,1,1,678
r1_measured_00544,neo4j-materialized,8,1,lr000007::conv-48_qa_170,lr000007::conv-48,lr000007::conv-48_session_24_D24:5,2,16,4.2834,25.7709,60.6334,84.2433,143.3517,231.5544,9.9277,0.6965,0.5301,386.1831,1,1,1,679
r1_measured_00554,neo4j-materialized,8,1,lr000007::conv-44_qa_89,lr000007::conv-44,lr000007::conv-44_session_17_D17:4,1,7,4.0836,33.2141,52.0485,77.299,126.2935,283.8061,4.4926,0.4854,0.3452,415.4907,1,1,1,675
