op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r1_measured_00001,neo4j-materialized,32,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,1,7,5.269,109.8988,130.1986,174.1382,360.4879,1048.1768,10.1248,1.5669,0.3481,1420.79,1,1,1,628
r1_measured_00037,neo4j-materialized,32,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,1,10,6.7801,48.0676,77.0874,111.282,357.0224,1113.9063,7.7022,0.4048,0.3224,1479.4235,1,1,1,660
r1_measured_00048,neo4j-materialized,32,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,1,8,7.5493,55.5203,83.9732,160.2803,275.9787,542.7827,0.3114,0.2281,0.3391,819.6914,1,1,1,366
r1_measured_00073,neo4j-materialized,32,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,2,15,7.3121,45.5576,80.4449,109.5151,253.0313,633.1569,1.3987,0.293,0.3369,888.2801,1,1,1,417
r1_measured_00080,neo4j-materialized,32,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,0,1,6.7301,38.7903,38.795,77.8933,297.0179,1012.6804,4.7532,0.4982,0.389,1315.4238,1,1,1,663
r1_measured_00119,neo4j-materialized,32,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,1,7,12.1355,50.1867,71.027,169.7723,418.6235,944.5753,11.4213,1.0548,0.3379,1376.0795,1,1,1,627
r1_measured_00125,neo4j-materialized,32,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,1,7,8.9621,42.053,66.3197,94.6274,222.7253,545.8875,2.7769,0.2685,0.4503,772.178,1,1,1,368
r1_measured_00155,neo4j-materialized,32,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,0,1,6.4429,40.7158,40.7222,90.7288,301.2324,1051.5204,12.3325,1.0883,0.3764,1366.6373,1,1,1,661
r1_measured_00169,neo4j-materialized,32,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,0,1,5.6708,39.2371,39.2414,78.5676,325.2864,1087.287,19.3352,0.7919,0.3624,1433.1552,1,1,1,687
r1_measured_00231,neo4j-materialized,32,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,0,1,6.0718,41.6059,41.6117,77.3692,283.6658,1087.5596,5.3304,0.4962,0.3628,,0,1,1,688
r1_measured_00233,neo4j-materialized,32,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,1,8,7.9587,38.2921,54.25,86.1799,328.0986,1214.0111,14.7998,0.9477,0.4742,1558.4337,1,1,1,679
r1_measured_00273,neo4j-materialized,32,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,1,16,6.8188,66.5797,96.5644,133.0664,402.4257,1060.738,17.5868,0.6993,0.3661,1481.88,1,1,1,629
r1_measured_00274,neo4j-materialized,32,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,6,12.0866,65.2394,93.6696,130.3736,326.7385,924.3951,4.6765,0.3655,0.3329,1256.5734,1,1,1,564
r1_measured_00294,neo4j-materialized,32,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,1,16,6.4462,48.2772,65.7288,103.3492,342.5316,1167.9118,11.7583,0.5602,0.3509,1523.2003,1,1,1,678
r1_measured_00297,neo4j-materialized,32,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,1,12,11.0064,46.8755,68.1704,107.1715,239.9974,749.7927,4.553,0.4315,0.4924,995.3647,1,1,1,418
r1_measured_00304,neo4j-materialized,32,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,1,14,9.1999,47.8974,70.6703,101.4084,375.6768,1103.362,17.2449,0.4771,0.3578,1497.1977,1,1,1,626
r1_measured_00313,neo4j-materialized,32,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,1,7,6.3804,33.5169,56.0932,95.5044,386.9606,1107.6718,15.7495,1.2106,0.3741,1512.0479,1,1,1,685
r1_measured_00319,neo4j-materialized,32,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,1,8,7.0798,40.7473,74.0717,107.977,351.7974,1185.5294,21.5125,1.7197,0.4074,1561.0378,1,1,1,681
r1_measured_00325,neo4j-materialized,32,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,1,14,8.8048,49.9752,71.1225,102.3803,352.8719,1001.2188,6.9636,1.8946,0.3459,1363.3668,1,1,1,629
r1_measured_00338,neo4j-materialized,32,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,0,1,4.7439,43.3105,43.3165,82.5746,337.2242,1020.5386,15.4594,0.4548,0.3438,1374.0932,1,1,1,679
r1_measured_00347,neo4j-materialized,32,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,1,7,6.1655,39.6229,78.6409,121.3243,275.9669,756.0539,9.9353,0.3702,0.3369,1042.7188,1,1,1,506
r1_measured_00369,neo4j-materialized,32,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,1,10,9.8735,40.7092,64.6313,105.6862,318.2156,990.8828,10.6598,2.2854,0.3391,1322.4594,1,1,1,662
r1_measured_00418,neo4j-materialized,32,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,0,1,4.3475,32.3078,32.3126,61.7764,229.2383,790.2107,10.1877,0.8785,0.3856,,0,1,1,509
r1_measured_00424,neo4j-materialized,32,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,1,14,7.8988,60.3274,88.9035,127.4084,359.0664,1112.453,14.683,1.4869,0.4029,1488.1797,1,1,1,689
r1_measured_00451,neo4j-materialized,32,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,1,12,8.5437,45.3978,61.9882,95.1201,329.8456,1014.5072,12.7676,0.9794,0.3782,1358.5462,1,1,1,627
r1_measured_00501,neo4j-materialized,32,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,0,1,10.8526,41.7925,41.7966,83.4634,347.9898,897.8636,13.305,1.2626,0.3635,,0,1,1,566
r1_measured_00502,neo4j-materialized,32,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,1,10,6.0277,67.4606,85.7877,127.8207,367.5898,1072.8596,5.1331,0.7595,0.3955,1446.8162,1,1,1,663
r1_measured_00504,neo4j-materialized,32,1,lr000011::conv-43_qa_45,lr000011::conv-43,lr000011::conv-43_session_18_D18:1,1,8,22.6367,82.3279,107.2026,143.7549,385.1808,1091.9195,10.7131,0.785,0.4225,,0,1,1,678
r1_measured_00544,neo4j-materialized,32,1,lr000007::conv-48_qa_170,lr000007::conv-48,lr000007::conv-48_session_24_D24:5,2,16,5.8287,57.208,106.0482,137.9185,362.3577,997.5023,18.732,0.8676,0.4353,1379.9856,1,1,1,679
r1_measured_00554,neo4j-materialized,32,1,lr000007::conv-44_qa_89,lr000007::conv-44,lr000007::conv-44_session_17_D17:4,1,7,6.614,48.2107,66.0359,102.1417,350.8101,1043.4782,11.4998,0.9784,0.3426,1407.1754,1,1,1,675
r1_measured_00558,neo4j-materialized,32,1,lr000010::conv-47_qa_37,lr000010::conv-47,lr000010::conv-47_session_17_D17:28,1,7,6.9581,40.7893,55.1109,96.6351,340.9241,1132.1124,17.8518,1.0142,0.3416,1492.3284,1,1,1,689
r1_measured_00590,neo4j-materialized,32,1,lr000015::conv-42_qa_0,lr000015::conv-42,lr000015::conv-42_session_1_D1:7,0,1,7.5444,40.3523,40.3566,72.0932,299.5676,986.2352,7.2556,1.4819,0.3811,,0,1,1,626
r1_measured_00612,neo4j-materialized,32,1,lr000007::conv-49_qa_93,lr000007::conv-49,lr000007::conv-49_session_4_D4:10,1,20,7.4801,62.5034,87.6424,113.1333,268.8437,726.691,7.0502,0.9459,0.4054,1004.0056,1,1,1,509
r1_measured_00619,neo4j-materialized,32,1,lr000011::conv-48_qa_167,lr000011::conv-48,lr000011::conv-48_session_23_D23:29,1,6,7.024,35.4543,50.8056,86.1055,296.4698,1034.8895,12.7258,0.678,0.3657,1345.2051,1,1,1,680
r1_measured_00651,neo4j-materialized,32,1,lr000009::conv-43_qa_37,lr000009::conv-43,lr000009::conv-43_session_13_D13:1,2,17,9.3087,54.1871,102.947,134.7292,367.9033,1001.0636,31.3674,1.2537,0.3198,1401.9744,1,1,1,679
r1_measured_00727,neo4j-materialized,32,1,lr000014::conv-44_qa_39,lr000014::conv-44,lr000014::conv-44_session_2_D2:15,0,1,7.6117,34.0854,34.0896,70.1357,317.0985,1103.3481,7.33,1.2296,0.3876,,0,1,1,674
r1_measured_00730,neo4j-materialized,32,1,lr000015::conv-26_qa_149,lr000015::conv-26,lr000015::conv-26_session_18_D18:9,0,1,6.798,39.3006,39.3076,74.326,219.2102,690.69,1.5488,0.5684,0.3319,,0,1,1,417
r1_measured_00743,neo4j-materialized,32,1,lr000009::conv-43_qa_11,lr000009::conv-43,lr000009::conv-43_session_1_D1:7,0,1,6.6594,30.4749,30.4795,127.7967,348.0928,1075.5488,14.1084,1.1224,0.371,,0,1,1,680
r1_measured_00753,neo4j-materialized,32,1,lr000005::conv-49_qa_11,lr000005::conv-49,lr000005::conv-49_session_2_D2:6,0,1,7.6595,36.3805,36.3851,67.5619,228.4929,786.4266,12.3273,0.357,0.3388,,0,1,1,508
r1_measured_00776,neo4j-materialized,32,1,lr000013::conv-43_qa_162,lr000013::conv-43,lr000013::conv-43_session_26_D26:36,1,16,7.81,51.0899,72.7778,107.7345,347.3942,1083.1725,19.7918,0.5058,0.338,1451.2796,1,1,1,680
r1_measured_00782,neo4j-materialized,32,1,lr000015::conv-48_qa_154,lr000015::conv-48,lr000015::conv-48_session_19_D19:21,1,12,5.5103,46.0233,62.2946,94.0652,311.1781,1094.5089,15.6471,0.7695,0.8036,1422.9888,1,1,1,677
r1_measured_00791,neo4j-materialized,32,1,lr000007::conv-42_qa_178,lr000007::conv-42,lr000007::conv-42_session_25_D25:10,3,13,9.0195,41.4644,93.5991,131.3245,479.3471,869.9258,6.904,1.5918,0.3769,1358.2275,1,1,1,629
r1_measured_00796,neo4j-materialized,32,1,lr000015::conv-43_qa_61,lr000015::conv-43,lr000015::conv-43_session_4_D4:10,1,14,8.2583,44.2047,83.6738,128.2499,457.9193,995.2883,9.0223,1.1943,0.3787,,0,1,1,680
r1_measured_00806,neo4j-materialized,32,1,lr000006::conv-49_qa_117,lr000006::conv-49,lr000006::conv-49_session_11_D11:17,1,12,6.7218,71.9731,116.2091,190.2102,344.9288,739.6682,14.3678,0.615,0.3549,1100.0039,1,1,1,507
r1_measured_00845,neo4j-materialized,32,1,lr000015::conv-30_qa_74,lr000015::conv-30,lr000015::conv-30_session_15_D15:9,0,1,7.1103,33.149,33.1535,70.9204,223.1141,536.8844,3.6676,0.2481,0.3155,,0,1,1,369
r1_measured_00847,neo4j-materialized,32,1,lr000014::conv-50_qa_1,lr000014::conv-50,lr000014::conv-50_session_1_D1:3,1,12,6.9522,44.522,62.4557,91.4523,271.8335,938.8211,5.2684,0.3667,0.3349,1216.6836,1,1,1,566
r1_measured_00880,neo4j-materialized,32,1,lr000013::conv-42_qa_36,lr000013::conv-42,lr000013::conv-42_session_19_D19:6,1,8,6.5537,46.0504,66.9059,98.3118,326.007,963.3042,19.8229,1.284,0.3377,1310.8265,1,1,1,629
r1_measured_00883,neo4j-materialized,32,1,lr000010::conv-43_qa_149,lr000010::conv-43,lr000010::conv-43_session_22_D22:13,1,7,6.6528,33.9231,48.3931,86.0972,323.1689,963.1266,11.9804,0.4801,0.3442,1299.1755,1,1,1,678
r1_measured_00895,neo4j-materialized,32,1,lr000006::conv-42_qa_148,lr000006::conv-42,lr000006::conv-42_session_18_D18:12,0,1,6.862,37.4528,37.4567,67.7521,271.0401,905.0358,33.7167,0.5986,0.3029,,0,1,1,629
r1_measured_00939,neo4j-materialized,32,1,lr000009::conv-44_qa_109,lr000009::conv-44,lr000009::conv-44_session_23_D23:24,1,7,10.1811,44.49,96.6015,178.0435,406.9771,993.1874,17.8601,1.0937,0.3359,1419.5309,1,1,1,673
r1_measured_00973,neo4j-materialized,32,1,lr000015::conv-42_qa_45,lr000015::conv-42,lr000015::conv-42_session_22_D22:9,1,7,7.8146,40.7495,61.5402,96.8597,309.8056,1049.4934,13.4063,0.4089,0.3227,1373.5024,1,1,1,627
r1_measured_00988,neo4j-materialized,32,1,lr000009::conv-50_qa_50,lr000009::conv-50,lr000009::conv-50_session_23_D23:16,1,10,4.5554,37.1091,53.8107,86.9174,299.1827,941.9883,15.1528,1.078,0.4267,1257.9034,1,1,1,568
r1_measured_00990,neo4j-materialized,32,1,lr000006::conv-44_qa_50,lr000006::conv-44,lr000006::conv-44_session_16_D16:2,2,21,7.168,45.8093,86.7324,122.1229,368.6317,1070.8033,8.2445,1.1032,0.3412,,0,1,1,674
r1_measured_01008,neo4j-materialized,32,1,lr000009::conv-47_qa_2,lr000009::conv-47,lr000009::conv-47_session_1_D1:36,0,1,7.6838,77.3824,77.386,106.739,324.8162,1050.4154,11.6186,1.2285,0.3545,,0,1,1,687
r1_measured_01042,neo4j-materialized,32,1,lr000001::conv-49_qa_8,lr000001::conv-49,lr000001::conv-49_session_1_D1:14,1,12,6.4093,46.6928,85.5776,111.7548,275.0422,836.019,16.3236,0.5275,0.344,1128.3293,1,1,1,507
r1_measured_01054,neo4j-materialized,32,1,lr000002::conv-43_qa_0,lr000002::conv-43,lr000002::conv-43_session_1_D1:9,1,10,8.3384,54.3693,74.3617,107.9461,377.948,1056.8761,10.8648,0.9269,0.3717,1447.0625,1,1,1,679
r1_measured_01062,neo4j-materialized,32,1,lr000007::conv-26_qa_56,lr000007::conv-26,lr000007::conv-26_session_14_D14:15,1,18,7.3958,44.2299,65.7948,94.3147,319.18,657.4505,0.4093,0.2518,0.3088,977.6511,1,1,1,417
r1_measured_01066,neo4j-materialized,32,1,lr000008::conv-43_qa_169,lr000008::conv-43,lr000008::conv-43_session_27_D27:28,1,7,6.1069,43.9799,85.6696,144.7112,455.7159,989.766,18.2403,1.9071,0.3331,1466.0349,1,1,1,677
r1_measured_01068,neo4j-materialized,32,1,lr000016::conv-50_qa_130,lr000016::conv-50,lr000016::conv-50_session_25_D25:4,1,7,7.7786,53.9808,98.6028,134.6237,380.7341,851.258,13.1069,0.6275,0.3541,1246.1554,1,1,1,567
r1_measured_01077,neo4j-materialized,32,1,lr000005::conv-49_qa_37,lr000005::conv-49,lr000005::conv-49_session_3_D3:2,1,7,6.788,41.3981,120.4833,156.509,328.0852,692.626,30.7723,1.1491,0.3845,,0,1,1,509
r1_measured_01170,neo4j-materialized,32,1,lr000012::conv-50_qa_94,lr000012::conv-50,lr000012::conv-50_session_13_D13:1,1,12,8.0304,57.5257,75.1164,134.1932,344.7559,930.1201,6.8597,0.907,0.3397,1283.0549,1,1,1,567
r1_measured_01171,neo4j-materialized,32,1,lr000015::conv-26_qa_20,lr000015::conv-26,lr000015::conv-26_session_6_D6:4,2,12,6.4512,39.4091,105.8937,133.4398,287.8736,638.1174,2.5829,0.3394,0.3647,929.3485,1,1,1,418
r1_measured_01172,neo4j-materialized,32,1,lr000008::conv-47_qa_132,lr000008::conv-47,lr000008::conv-47_session_25_D25:7,1,12,9.8924,79.1329,94.6954,127.2618,359.3046,1187.9486,11.5805,1.1055,0.3146,1560.3151,1,1,1,689
r1_measured_01197,neo4j-materialized,32,1,lr000003::conv-41_qa_149,lr000003::conv-41,lr000003::conv-41_session_31_D31:1,1,12,8.8141,54.1769,92.6564,142.0689,365.391,1087.527,6.7086,0.8904,0.3363,1460.9333,1,1,1,662
r1_measured_01214,neo4j-materialized,32,1,lr000001::conv-43_qa_36,lr000001::conv-43,lr000001::conv-43_session_12_D12:20,1,10,7.4379,41.2943,60.5472,145.7807,423.5735,988.4981,11.2802,0.8391,0.3301,,0,1,1,679
r1_measured_01216,neo4j-materialized,32,1,lr000007::conv-41_qa_74,lr000007::conv-41,lr000007::conv-41_session_5_D5:10,1,14,10.0175,49.9243,70.428,110.997,349.1217,963.0694,19.9393,1.889,0.3699,1334.4724,1,1,1,663
r1_measured_01217,neo4j-materialized,32,1,lr000001::conv-44_qa_44,lr000001::conv-44,lr000001::conv-44_session_5_D5:8,2,16,7.3339,79.8099,132.2634,160.8057,398.5738,1018.6601,21.2551,0.5534,0.4097,1439.5356,1,1,1,675
r1_measured_01240,neo4j-materialized,32,1,lr000014::conv-42_qa_181,lr000014::conv-42,lr000014::conv-42_session_26_D26:18,0,1,4.9953,37.3149,37.3202,67.564,273.1301,930.9182,22.5723,0.4554,0.3299,1227.4782,1,1,1,624
r1_measured_01258,neo4j-materialized,32,1,lr000016::conv-47_qa_147,lr000016::conv-47,lr000016::conv-47_session_30_D30:18,1,7,6.9142,33.5814,53.0014,91.4246,338.221,1051.8996,20.9948,2.6921,0.3781,1414.2621,1,1,1,689
r1_measured_01314,neo4j-materialized,32,1,lr000008::conv-26_qa_52,lr000008::conv-26,lr000008::conv-26_session_13_D13:4,1,14,7.0633,47.9345,73.8899,102.9804,245.0449,720.1896,1.9635,0.4956,0.3229,968.0807,1,1,1,418
r1_measured_01322,neo4j-materialized,32,1,lr000004::conv-47_qa_72,lr000004::conv-47,lr000004::conv-47_session_3_D3:2,0,1,5.7747,36.0158,36.0205,68.5718,312.2243,1096.4277,12.8581,0.4296,0.3156,1422.321,1,1,1,687
r1_measured_01342,neo4j-materialized,32,1,lr000013::conv-48_qa_114,lr000013::conv-48,lr000013::conv-48_session_7_D7:9,1,12,6.1974,41.9771,60.6605,90.8209,362.9953,1078.9833,9.9376,2.1872,0.3805,1454.577,1,1,1,680
r1_measured_01359,neo4j-materialized,32,1,lr000016::conv-49_qa_106,lr000016::conv-49,lr000016::conv-49_session_8_D8:14,0,1,9.1141,33.2309,33.2351,67.4178,253.6596,848.1739,36.5959,0.3547,0.3214,1139.168,1,1,1,509
r1_measured_01400,neo4j-materialized,32,1,lr000006::conv-48_qa_85,lr000006::conv-48,lr000006::conv-48_session_4_D4:12,1,10,7.0132,74.9055,108.6415,142.7624,387.1662,1119.8576,12.5155,0.5542,0.375,,0,1,1,680
r1_measured_01405,neo4j-materialized,32,1,lr000006::conv-30_qa_25,lr000006::conv-30,lr000006::conv-30_session_13_D13:7,1,12,17.8187,73.0832,99.5873,119.8037,257.5545,638.4393,5.1408,0.3569,0.4416,902.0135,1,1,1,369
r1_measured_01432,neo4j-materialized,32,1,lr000005::conv-48_qa_43,lr000005::conv-48,lr000005::conv-48_session_12_D12:1,2,14,10.5866,55.9661,117.5121,160.1934,381.1297,1041.0793,8.5581,2.0751,0.3642,,0,1,1,681
