op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_00015,neo4j-materialized,8,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,1,7,4.4524,24.1976,36.8454,62.2828,167.4496,257.6704,2.6336,0.8692,0.3555,429.0587,1,1,1,681
r0_measured_00024,neo4j-materialized,8,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,1,6,5.0354,34.4209,55.4954,71.9699,105.2649,136.7001,1.1864,0.3159,0.3365,,0,1,1,367
r0_measured_00070,neo4j-materialized,8,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,1,10,4.4371,24.0579,38.7988,65.5704,122.645,239.2302,3.1893,0.4637,0.332,365.9246,1,1,1,677
r0_measured_00094,neo4j-materialized,8,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,0,1,4.4503,21.2873,21.2918,47.1992,89.5842,211.8256,3.3798,0.38,0.3717,305.5978,1,1,1,509
r0_measured_00097,neo4j-materialized,8,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,1,12,4.6422,26.0841,47.6141,77.8744,130.9384,240.417,5.3673,0.5292,0.3421,,0,1,1,688
r0_measured_00115,neo4j-materialized,8,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,2,12,7.0738,27.5916,55.1935,79.8333,115.1057,146.9503,1.0902,0.4313,0.3598,263.9972,1,1,1,416
r0_measured_00132,neo4j-materialized,8,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,1,7,5.0625,36.3378,61.0242,129.0798,159.7051,145.545,0.8195,0.3966,0.3226,,0,1,1,418
r0_measured_00143,neo4j-materialized,8,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,1,8,3.5295,26.3351,46.0085,74.06,126.5809,230.9845,3.9609,0.4851,0.3287,362.4086,1,1,1,681
r0_measured_00157,neo4j-materialized,8,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,6,5.2043,22.6597,37.8871,64.141,109.6637,192.6434,1.7079,0.5889,0.3591,305.0361,1,1,1,566
r0_measured_00190,neo4j-materialized,8,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,1,6,4.4093,21.7381,40.9804,65.2109,113.6346,215.3505,5.7414,0.5595,0.3494,335.7057,1,1,1,565
