op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r2_measured_00050,neo4j-materialized,64,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,1,7,39.2761,254.2224,291.0129,397.4335,1177.033,4442.9198,72.0823,3.7265,0.9501,5696.8601,1,1,1,566
r2_measured_00069,neo4j-materialized,64,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,1,12,28.765,330.7601,516.7771,646.4432,1527.8673,4792.8646,125.9119,0.9383,1.2453,,0,1,1,626
r2_measured_00104,neo4j-materialized,64,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,1,12,20.4519,150.4268,244.2534,343.2843,1056.9724,3531.0288,20.6012,2.597,1.0621,4612.3897,1,1,1,508
r2_measured_00142,neo4j-materialized,64,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,1,12,13.1524,70.064,91.3022,190.915,1151.1721,3974.2713,26.7816,5.606,0.9343,5158.9196,1,1,1,628
r2_measured_00147,neo4j-materialized,64,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,0,1,16.9698,77.3116,77.3196,187.5833,949.2084,4392.5311,82.7438,19.141,0.9173,,0,1,1,679
r2_measured_00165,neo4j-materialized,64,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,0,1,16.0359,69.3296,69.338,198.2761,1032.0698,4646.052,64.0227,2.7644,0.8639,5745.9071,1,1,1,679
r2_measured_00166,neo4j-materialized,64,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,1,16,63.1462,206.4324,230.4711,326.2986,1088.7405,2853.7692,62.3691,1.7203,0.9398,4007.6458,1,1,1,509
r2_measured_00173,neo4j-materialized,64,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,1,10,10.6924,47.5003,82.8418,200.2174,1185.516,4140.251,32.4851,1.558,0.9489,,0,1,1,686
r2_measured_00182,neo4j-materialized,64,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,1,8,8.857,103.0332,129.943,210.8222,638.9981,3857.538,40.2856,8.4766,0.8339,4546.2936,1,1,1,661
r2_measured_00216,neo4j-materialized,64,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,0,1,27.5334,105.1555,105.1651,200.737,993.517,2959.1294,103.128,12.1836,0.8345,,0,1,1,629
r2_measured_00237,neo4j-materialized,64,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,1,14,36.3827,88.9983,131.2497,260.8286,865.2923,4074.7771,103.4705,1.1285,1.2775,5046.1895,1,1,1,672
r2_measured_00247,neo4j-materialized,64,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,1,7,17.5235,89.2808,115.3295,201.851,1089.152,4284.9293,46.1425,0.7961,0.8161,5421.9605,1,1,1,680
r2_measured_00270,neo4j-materialized,64,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,1,12,25.4119,135.6675,354.9414,543.302,980.4982,3500.5848,90.3676,13.6087,0.8931,4586.0894,1,1,1,509
r2_measured_00278,neo4j-materialized,64,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,0,1,9.5578,47.1045,47.1131,153.9669,1051.6453,3418.6186,47.2428,0.8101,0.9853,,0,1,1,624
