op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r1_measured_00001,neo4j-materialized,64,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,1,7,5.8166,37.6552,60.6669,199.4525,607.4871,2010.6038,25.2237,0.4829,0.3397,2644.2208,1,1,1,628
r1_measured_00037,neo4j-materialized,64,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,1,10,14.5686,179.491,206.0331,270.5799,668.5379,2124.7504,11.2003,1.3926,0.3477,2806.3096,1,1,1,660
r1_measured_00048,neo4j-materialized,64,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,1,8,11.4685,140.958,195.1031,224.2137,454.2796,1063.37,0.3244,0.2974,0.3364,1518.6601,1,1,1,366
r1_measured_00073,neo4j-materialized,64,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,2,15,9.535,76.418,128.4938,159.9948,509.348,1364.3525,7.9416,2.3562,0.4506,1884.5194,1,1,1,417
r1_measured_00080,neo4j-materialized,64,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,0,1,7.7764,100.8246,100.8303,157.2579,683.301,2226.4095,11.111,1.8825,0.356,2923.1389,1,1,1,663
r1_measured_00119,neo4j-materialized,64,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,1,7,11.776,80.1436,109.1426,166.9574,625.6075,2059.5124,28.3892,4.9273,0.4101,2718.9356,1,1,1,627
r1_measured_00125,neo4j-materialized,64,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,1,7,34.3738,86.6073,117.6191,159.748,404.971,1057.3949,7.4982,0.2692,0.3274,1470.5169,1,1,1,368
r1_measured_00155,neo4j-materialized,64,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,0,1,11.9594,47.4741,47.4781,125.3046,647.7884,2176.0005,31.6067,1.1422,0.4699,2857.098,1,1,1,661
r1_measured_00169,neo4j-materialized,64,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,0,1,11.5883,59.3682,59.3724,109.7609,601.0542,2329.7885,32.174,1.0882,0.3571,2964.5575,1,1,1,687
r1_measured_00231,neo4j-materialized,64,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,0,1,17.2263,53.0738,53.0784,129.5321,615.6496,2378.225,11.819,1.511,0.3565,,0,1,1,688
r1_measured_00233,neo4j-materialized,64,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,1,8,10.198,71.3063,85.0325,141.617,644.8432,2393.1293,15.9868,1.951,0.42,3056.4261,1,1,1,679
r1_measured_00273,neo4j-materialized,64,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,1,16,9.3171,83.9683,122.7146,194.023,788.2217,2098.416,35.8116,0.9174,0.3713,2923.8025,1,1,1,629
r1_measured_00274,neo4j-materialized,64,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,6,15.911,89.8858,119.3082,170.338,667.3319,2012.0618,12.6273,0.953,0.3646,2693.4167,1,1,1,564
r1_measured_00294,neo4j-materialized,64,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,1,16,17.6889,76.0873,96.9706,146.8514,706.0981,2215.1646,14.0593,0.9498,0.3519,2936.7028,1,1,1,678
r1_measured_00297,neo4j-materialized,64,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,1,12,14.7197,92.7182,109.9187,146.7516,473.8397,1368.1242,17.6015,0.3218,0.3429,1860.2971,1,1,1,418
